N=1	N=2	N=10	N=100
1.2684	-1.26044	-2.46078	2.2905	
2.53797	-0.641084	0.807822	0.815311	
-2.38368	0.838643	-0.101815	0.230903	
-0.583189	-0.145094	0.42806	-0.354907	
14.6103	1.30739	-0.911409	-4.62495	
1.07064	-0.509741	-0.187615	0.857927	
0.591307	0.928045	-23.2055	12.3379	
-0.331439	4.7169	-0.018314	-2.56857	
-0.226892	0.285498	-0.802536	1.89127	
-2.98543	1.15215	-0.211561	-1.974	
-2.04227	0.759751	-103.744	-0.233923	
0.33634	510.695	-0.07082	-1.16769	
0.666754	0.156284	-2.64776	-0.518301	
-21.175	-1.48553	-0.966841	-0.371909	
2.50304	16.7674	21.5116	-1.35863	
-2.3481	-0.0598538	-2.40135	-3.66544	
-2.81443	47.2908	0.453196	54.9161	
4.50654	0.884702	2.01076	-3.07785	
-10.8139	-0.0433345	-0.425453	-0.35267	
0.256292	23.4226	3.01822	-0.718879	
0.730967	2.41269	-4.97298	0.11311	
0.0214412	-2.98548	-1.29091	1.62955	
0.264543	0.944357	0.760715	-0.92447	
0.542958	0.073983	0.393057	-2.39884	
-0.112132	-0.0219756	1.11357	0.00980004	
-0.51327	-7.74744	-2.63373	2.02213	
-3.12803	-4.16398	-1.38855	-11.1004	
-0.25017	-0.14642	0.846303	0.255451	
-0.683073	0.14674	0.505403	0.4054	
-7.95528	1.25815	1.09411	6.07866	
-0.219329	-0.0335664	-0.203693	-0.191716	
-1.02889	0.204066	0.109544	2.49532	
-0.942591	-0.374621	-4.22626	2.95533	
0.159641	26.8744	-4.60594	-0.544493	
-0.534044	0.444907	-3.7483	-1.19093	
-7.01957	0.962388	0.522483	-3.00912	
-1.80283	0.604611	0.936108	0.146996	
-0.309201	-792.562	-0.168322	3.25824	
-3.36356	0.77012	-0.680357	-59.1942	
-1.92441	0.34195	-0.431296	-1.65168	
0.117622	-0.477924	-3.38827	1.16861	
3.12107	0.182083	1.25842e-05	1.28958	
0.609465	0.526351	1.31726	14.095	
-1.09581	-1.09561	0.239858	-0.419977	
-0.0368298	-2.96719	17.7368	0.621724	
0.935886	-0.308748	2.657	-1.18529	
-1.23595	-6.51626	0.945921	-5.68357	
0.159683	-0.19579	-3.05621	9.87666	
2.53113	0.442345	2.06463	-0.244589	
-19.0086	1.42001	-0.764711	1.17725	
0.272229	-0.587746	3.18235	0.0918593	
0.0968116	-3.41844	-1.25218	-1.18195	
0.199003	2.18699	0.590153	1.6697	
1.66028	0.0670856	1.19889	0.811065	
-2.23019	670.56	2.3974	0.781334	
11.6037	1.38395	3.7801	-1.77227	
-0.078306	-23.0361	-0.189581	-0.956916	
0.362186	0.878885	-1.40005	0.10171	
4.75883	-0.581344	3.47025	-0.491114	
3.40346	0.649514	1.23201	1.02345	
0.00325365	-2.30563	0.114727	0.841644	
0.299412	-7.20107	3.06796	-0.863092	
1.87813	0.0642274	1.26072	3.10715	
-0.203318	1.54374	-2.05194	0.506245	
-0.234227	-0.998492	1.36447	1.84338	
0.969682	4.95167	-3.47466	-5.1536	
0.354151	-0.229099	-0.0518876	-0.324334	
-0.475683	0.49903	0.202588	-0.280189	
2.03391	-17.8411	0.317523	2.57373	
1.2883	2.66018	-0.253828	-1.0428	
-0.599188	0.655563	30.1378	0.806334	
-0.337622	0.124142	-1.2606	2.6694	
-1.60893	-0.44599	-0.390796	-4.39509	
-2.8157	0.351383	12.4551	0.978096	
-2.46846	-1.35379	-60.1832	2.34374	
21.6905	1.69746	1.49591	1.91488	
-0.218667	-0.922185	0.588017	0.161329	
0.596732	-0.0153304	8.68223	-0.179771	
1.58103	0.395411	-1.02748	-12.8811	
-0.612309	-0.303624	0.505427	5.82728	
71.5415	-2.63582	-0.525892	-0.171671	
-12.507	0.44949	-1.54508	-1.02033	
0.66214	0.116733	-1.89325	-143.896	
-0.106366	-0.0297606	-1.00132	-1.47699	
0.0311375	-241.735	-1.1084	-0.279922	
-0.906155	-0.0384038	1.58262	0.666759	
-0.0302141	-0.0483456	2.89569	-0.186301	
2.55579	-0.854907	0.898337	0.92103	
-0.710892	-0.111195	0.444323	3.28944	
-9.34864	0.555175	-0.108046	46.9763	
3.33148	-1.52953	-2.76124	-33.5055	
-0.4233	0.297001	-0.396345	-23.7878	
14.9731	2.60043	0.668803	-0.180043	
1.64662	-0.292958	0.553854	1.68126	
17.7929	0.820214	0.457366	-11.4858	
-0.368006	1.38458	-0.352077	0.459148	
-4.36154	-4.23221	0.21097	10.6671	
-4.52833	0.412055	1.32921	1.23007	
-1.923	0.244392	0.00242933	6.42352	
-1.86695	9.16606	4.92322	-0.628651	
-12.4387	-0.0909801	-2.92014	-3.1473	
13.5676	-0.13041	-7.64259	1.60374	
-0.161514	-3.51661	-1.19252	-0.0786187	
0.453576	-7.41221	0.946746	-1.20268	
0.784377	0.337749	0.605388	2.0518	
0.136024	0.807111	5.55477	-0.599798	
0.37538	1.98676	0.796581	3.40015	
-0.192676	-24.2624	0.57436	-0.519164	
1.00939	-4.96441	3.56384	-0.23007	
-2.34664	-1.26749	-1.54924	1.22391	
-3.50251	28.9155	-0.43734	-0.721955	
3.23838	-0.0432205	0.260864	0.500938	
0.837379	0.989617	1.00598	1.94629	
5.19852	-1.54743	2.06534	-3.42721	
-0.537759	-0.091894	-4.21692	6.06966	
0.447197	0.833673	40.9187	3.8575	
0.148161	0.162792	4.58544	-0.601643	
1.91735	0.615872	-1.20224	-0.339444	
0.977314	-0.0607183	-0.233271	-1.64253	
0.0728017	0.211722	0.423078	0.0549435	
3.56664	1.43945	0.395751	2.09617	
4.26129	-5.30903	0.939617	-1.28338	
3.90948	-11.3616	3.01017	-0.464172	
3.07859	-1.99345	-1.6591	0.346453	
-1.40978	-0.262763	0.707215	-0.983976	
-35.0361	2.08454	-1.59155	1.15217	
3.2829	90.563	-14.3239	0.605808	
-0.829462	-0.507286	-0.739221	-0.57242	
-0.96617	-0.0439788	0.866294	-0.490326	
-0.212093	-0.626308	2.30483	-0.337998	
-10.9728	-0.743528	2.62966	-0.735089	
7.61467	-0.0105394	-1.15333	0.163027	
0.041443	0.549422	1.0494	0.425332	
1.56448	1.12154	1.8873	2.37565	
-0.659614	-1.86446	-1.31009	-9.84393	
0.196124	-1.62691	3.53942	-1.35651	
-0.639251	-0.30337	1.00072	-0.165847	
0.51373	-1.32264	-14.0068	1.25749	
7.91168	1.37048	-2.09612	-3.34349	
-0.429099	3.75851	2.2069	1.1914	
1.47487	2.15515	0.0317912	1.33436	
-6.30943	-4.63689	-0.679436	-3.80088	
0.398811	-2.25622	0.724156	10.2888	
-1.27838	0.417535	1.4312	14.6951	
2.48727	-0.110642	-0.622636	0.347098	
-0.0380973	-2.25272	1.64345	24.1904	
-4.83095	-2.71345	0.846195	-10.7473	
0.164748	-2.19547	-0.992808	0.552424	
0.845619	-0.0563036	0.223884	-0.240313	
-1.17759	-1.22872	-1.37848	1.22	
0.776745	2.14753	-0.162527	-0.60872	
1.1359	-1.18341	26.9339	-0.307178	
0.181904	-1.01782	0.327152	-0.461133	
0.492479	-0.484768	-0.266672	-0.821861	
-0.666596	0.185158	-1.28104	-2.58435	
19.7199	2.05281	4.13819	-1.49517	
1.23841	-2.64729	-28.0427	1.12248	
2.1379	-5.19798	-0.253944	4.07006	
3.82646	-2.03753	0.452156	12.1319	
-9.88471	-0.658031	-2.30387	4.56791	
-0.464006	1.14274	35.7545	-0.803041	
-1.59519	1.1311	-3.0279	0.00309265	
-0.14342	-0.846464	-2.0758	-0.665313	
2.71483	-0.607497	-3.34495	0.458513	
0.823944	2.18378	0.120297	0.105765	
-0.302314	-0.898461	2.56802	0.415581	
89.7106	-0.32069	-0.929743	0.35379	
0.416218	0.573327	-0.39713	-1.00733	
0.416936	-7.0313	-2.03165	-0.682496	
-1.87313	1.85675	5.82054	0.327979	
1.66554	8.68978	1.51184	-2.94513	
4.90339	-0.417799	0.319631	0.422207	
0.848718	0.555929	-0.610918	1.22114	
67.5879	4.58518	-1.57751	0.620084	
0.199983	-0.274691	-23.8527	-0.134324	
0.830959	0.574883	2.07709	-17.1034	
-0.997862	-1.0873	0.544159	-0.511381	
2.56118	0.906645	-0.0765091	-21.4043	
0.155591	-0.649135	22.7969	-1.08116	
-0.00897571	-5.35055	-1.75795	-2.12186	
2.67268	0.73931	-10.4615	-0.0696322	
1.31651	-6.17319	0.173643	1.30893	
2.01341	-6.84872	-4.31831	1.78178	
2.61219	0.470352	-39.6776	3.22666	
-1.82291	3.06557	3.54635	-1.33047	
19.8814	-0.0140401	-1.18485	-1.78899	
0.988542	-10.1606	-6.12055	-1.30641	
-0.464175	28.397	2.20439	-2.94041	
0.34964	-0.723957	-1.98678	2.62507	
-0.508336	2.27555	-12.7837	1.42746	
1.4804	0.694285	-1.22776	-0.410231	
0.316099	2.4547	-0.882978	-1.72327	
0.44258	1.91497	1.53366	-2.38022	
0.603459	-0.334	1.48658	-1.00748	
0.284175	1.0409	22.8358	2.05769	
4.30398	0.0973187	0.488315	6.39275	
-1.72636	-0.572803	0.788639	0.404619	
-2.88941	-1.05683	-0.191243	0.122839	
-42.5116	-0.508896	-1.30659	0.0505881	
-12.5448	0.794571	6.35381	-3.93344	
0.277719	0.161905	0.0995833	-0.267296	
-0.21228	-1.2638	-0.843481	-0.527607	
-3.21219	-0.229113	-0.109929	0.372711	
-0.297814	-0.785572	-0.911821	-2.81594	
0.346752	-0.0660645	0.286004	-0.261902	
32.6951	1.02938	-3.58892	-2.326	
0.0101713	-1.33908	-2.45168	-0.754891	
-1.29278	-4.4829	53.572	-0.823882	
103.101	-1.23455	-1.92975	-0.483078	
0.083593	-0.619656	0.273054	0.918038	
-0.752826	-1.18616	4.55451	1.71588	
1.20761	-0.900791	-5.58486	1.60696	
1.32223	-0.416095	-0.67994	0.851096	
3.51899	-0.950293	-6.33272	-0.28033	
0.207101	-0.37342	-0.964975	-1.76465	
-3.73452	-0.268918	-1.11092	0.102632	
-0.196966	7.34851	-4.1203	0.938018	
1.2405	-1.03554	-2.48078	-4.75402	
1.20886	-0.0548122	-1.49982	1.59249	
2.9416	1.44284	2.74874	-0.482902	
5.8403	6.8371	-0.731943	8.80909	
1.89859	0.951444	-0.181674	0.598455	
-1.81121	0.434301	-0.508343	-5.38314	
-0.276181	0.289568	0.62375	-0.103735	
-1.40545	0.662859	-0.805669	0.672439	
-0.353194	3.51904	-6.20356	0.130343	
0.902947	-1.78804	-0.0532179	11.2767	
-0.107495	-0.710452	3.31118	-1.16854	
4.22909	-1.28702	-1.32255	-9.96612	
-1.33166	-10.7803	0.368837	-1.26491	
-0.581819	-0.480871	0.71323	-0.588753	
-2.82852	-1.01866	0.503388	1.18039	
0.33006	0.268938	0.12989	-13.2154	
0.366683	-1.84218	-0.442723	0.116916	
-0.382507	-0.161734	0.991324	0.529558	
-0.152784	2.4583	0.125228	-7.85449	
-0.224828	-1.62969	8.33682	1.16691	
-1.14045	-0.732995	0.155595	1.18628	
4.22494	0.885228	-2.56435	-1.97326	
-1.72316	1.28036	-1.14462	-1.73503	
-6.37722	-3.61905	1.81331	-0.908883	
0.794876	-1.07329	0.81351	-5.64441	
-1.99506	7.27719	-1.04831	1.23763	
1.46685	-0.379405	-3.30156	-1.35576	
0.336502	3.0365	0.31182	0.585226	
-1.22227	-0.335132	1.21881	-0.924328	
0.790264	0.692248	-4.03142	-0.0452209	
-9.91248	-0.0385484	3.95664	1.32725	
1.13698	-1.63624	-0.161209	1.90434	
1.18935	-0.679626	-0.782462	-1.185	
-3.11507	0.0668684	1.61733	1.10236	
-0.0269933	0.857802	-0.804406	13.6715	
1.27816	0.892522	0.544586	-1.05964	
0.376716	-0.763898	-0.254102	-0.919018	
0.668853	0.226207	1.22782	-0.373966	
-12.185	-0.0145669	0.771384	-5.52826	
0.289303	4.63162	0.865563	-0.846569	
-0.0997974	-3.04109	1.16279	-0.211382	
13.8702	-0.476456	0.245975	-0.705086	
-2.27671	1.65396	1.01229	1.40131	
3.25873	-0.288439	-0.65531	0.0281605	
-1.86033	0.677121	-11.3513	0.322804	
-0.908982	-8.28408	-0.796005	1.5577	
-1.50803	4.04694	-0.910429	0.352748	
2.56015	-0.317507	-0.306133	-4.80943	
-0.317965	-0.341934	-1.09725	-2.38797	
1.08008	0.165994	10.2425	-0.35364	
5.00629	15.1705	1.25959	0.891784	
0.0115256	-1.95066	1.95513	6.2381	
0.417254	-1.27445	0.682188	13.1852	
-1.22761	-4.78104	-1.17584	-1.64743	
2.35203	12.128	-1.06852	0.0369819	
0.0107751	-28.0077	-4.50061	-0.554917	
-0.802516	-0.23254	1.76999	1.21572	
1.19171	0.463343	-0.625331	-10.5514	
6.15036	24.5457	-3.94035	1.52225	
0.821934	0.12011	-0.940853	1.9127	
-6.02715	0.358032	-0.531098	-1.07969	
0.0211801	7.86276	0.364483	31.7555	
-1.10977	-7.08627	-2.07406	-2.96814	
1.40152	-1.02237	-0.488231	-0.120537	
0.516441	-0.14519	2.03975	0.781841	
-0.132822	17.639	-0.977975	-2.03737	
-5.72227	-1.21183	-3.74162	8.9613	
-1.04419	-0.851509	2.73432	-0.819467	
0.623777	-0.203575	3.93431	-0.586545	
0.564207	-0.328586	0.269348	-1.91273	
2.20529	0.351134	0.104656	-1.71474	
1.10124	0.285239	-24.05	4.03064	
0.839739	-1.5544	-0.564203	0.673803	
-1.00467	1.84235	-2.85299	1.27254	
3.7285	0.935077	-53.1646	-0.29389	
-25.2338	3.03539	-0.925947	-0.483667	
-0.229254	-0.102647	-0.0150273	2.52156	
-6.07632	-1.01624	-1.27757	0.547346	
1.11568	1.00785	-1.95176	-0.940992	
-6.40731	-6.01096	-0.780507	-40.9309	
0.512849	0.15924	0.779106	-13.0044	
0.494503	-2.42932	5.19092	0.707154	
-0.771921	-1.07225	1.37639	0.0314611	
0.224928	0.542088	0.296862	-0.101976	
-1.22962	-0.736	-0.0810381	1.60585	
-1.14532	-4.30184	-0.560746	-5.79556	
-2.31582	5.54774	0.219134	-0.383458	
-250.186	-0.307692	-0.177271	-0.0250825	
-0.857843	911.472	-3.23308	0.246975	
-3.91587	-1.31373	-691.699	-1.93755	
-1.87493	0.447813	-1.20078	1.07866	
-25.8804	1.13911	0.7571	-2.25032	
14.5684	-4.81721	1.27061	-0.942809	
0.582826	2.24554	8.11129	-0.241413	
-0.532611	1.54171	-1.05127	-7.16864	
1.37518	0.0967826	5.73646	0.322284	
-0.536914	2.92222	0.0904188	-0.873036	
-0.83348	0.360669	-8.59595	-1.61035	
-0.0303579	-0.624038	1316.57	-0.847569	
-4.71562	-15.301	-1.52146	-2.84672	
-28.5949	-1.28967	-0.228821	1.34056	
-0.414042	-0.967544	-1.2026	2.94566	
-1.41598	0.528433	0.974796	3.64203	
0.331295	0.348907	0.0980297	-1.10833	
-1.72013	-0.424314	0.265425	-0.56028	
1.59232	-6.23261	-0.182623	0.0649102	
0.28506	1.0058	-0.610752	-3.33365	
-1.54866	-0.0209259	-1.73593	-6.08486	
5.85574	32.1637	-0.573255	-0.178813	
-0.565711	-1.70447	-2.47312	0.198216	
-1.39616	0.180996	-3.4163	2.16196	
25.411	-25.0154	-1.0365	-0.856338	
0.407494	-1.86334	0.627594	-0.873775	
2.18839	1.09064	-1.01448	-0.448928	
-0.372437	-0.388652	-0.0842646	1.39364	
0.0530334	-5.01056	-6.4233	8.92728	
-0.260981	-1.75052	5.51133	-0.654784	
-0.361055	-15.3471	0.0547376	1.01131	
0.629689	0.241264	0.197188	-0.837391	
-2.81594	-0.205545	-0.298338	-6.85021	
0.0944172	-0.736407	0.406611	-0.532983	
0.0299642	-1.29479	-1.51987	1.20063	
-0.26234	6.55141	-142.264	-2.3437	
-0.300638	-0.820295	4.52023	1.67073	
-0.296627	0.183141	1.56006	0.355116	
3.1895	1.15122	1.60686	0.27421	
-0.325052	2.43649	-1.66682	1.66601	
0.924223	3.77653	0.60996	-0.0830793	
0.178971	0.0809034	0.0906744	-2.19975	
4.96232	0.404878	0.397571	0.175293	
0.90426	-1.44075	1.95604	-1.26982	
-0.673851	-1.89959	2.22319	-0.640514	
-2.9288	-1.94098	2.24542	0.244987	
0.483496	0.32955	-5.36807	-0.463438	
-1.12273	0.302458	-0.586946	-1.03788	
2.99664	-3.39646	-4.04048	-3.30926	
50.8421	-1.01299	1.46823	-2.20071	
-1.14088	-0.307422	-0.234431	-0.721284	
-0.349766	-0.983152	0.64368	3.09475	
-0.883907	-0.0820146	14.7054	-2.14758	
-1.97902	-9.24616	-0.380823	-0.0450192	
-0.289212	-0.358629	3.24932	-3.32887	
0.836998	22.4504	3.38308	1.08139	
4.26351	1.04561	-3.37742	0.238277	
-33.6565	0.214759	-5.10469	-1.33866	
3.29464	3.41081	0.978844	-1.603	
13.776	0.448028	-0.900109	22.2463	
0.74961	10.3095	-0.372909	-8.97401	
-2.3173	3.88119	0.166812	-0.373817	
-0.381681	0.912144	11.6839	0.885951	
-0.951833	1.71199	-0.191893	1.76621	
0.642926	-1.20287	2.21098	-0.338239	
-0.691118	-0.980317	-11.9427	-0.270748	
-0.515517	14.0933	-5.234	-1.80853	
11.5052	4.73849	2.90723	4.25059	
1.71848	-2.96529	-0.651927	-1.28324	
-0.596724	0.555488	1309.28	-4.03185	
0.649121	0.00544846	-1.43114	-3.96669	
7.12194	0.481329	0.237516	2.40743	
-2.18047	-0.346251	-2.70592	2.84711	
0.0333499	-2.34421	1.04645	-0.845966	
0.856998	-6.6815	1.14684	0.410357	
1.70023	0.110842	1.07408	-2.5331	
-3.51042	-0.890869	-1.90124	2.66127	
2.25709	-0.615011	-0.603451	-0.835993	
-0.33477	4.80006	-1.22388	0.321639	
-0.309122	0.902239	0.45475	1.3923	
2.12353	-1.77966	-0.474344	-1.2576	
-12.6083	3.9629	0.880749	-50.0064	
0.41419	3.08589	0.0713138	-0.028858	
-7.10729	2.01124	-1.35607	0.323688	
1.47496	-3.18245	1.51712	-12.7873	
0.459724	-0.271465	-0.871598	0.489005	
-0.869635	-1.30242	-8.08289	13.6341	
6.73003	1.36146	1.73635	2.2528	
1.18009	-31.7273	-0.453974	-3.80486	
0.550727	-1.85069	1.4648	0.421342	
-0.472509	2.11563	0.617086	-1.07206	
0.557221	-0.468612	0.39985	-0.984961	
3.77566	-1.07042	-3.37361	-2.4093	
0.690723	-2.30437	-0.0826555	-2.02731	
-0.428413	-0.174659	0.0285555	-0.408123	
-0.561306	-0.746618	0.652377	-0.582441	
-1.14619	4.20278	-10.7171	0.0625387	
1.86582	-2.05827	-5.95199	10.2828	
2.93698	-1.81696	-0.458829	0.976131	
-0.658329	-0.572475	-0.220272	1.45178	
0.133211	-1.62634	1.09762	3.36917	
-2.36659	11.3256	0.126034	0.512984	
-0.610581	-0.594881	1.79279	1.602	
-2.13267	-43.5267	1.81423	6.22484	
0.477822	0.291887	-1.26553	2.21852	
3.54011	0.583179	2.39685	0.0623358	
0.00853092	0.658056	-34.8243	-0.250614	
-6.72071	0.257076	0.894929	0.922784	
-0.165101	6.46934	-158.316	-1.01566	
2.67367	-0.777216	1.91549	-1.35597	
-0.721754	-0.766966	-1.26802	1.38347	
1.43808	1.31206	0.218806	-0.455691	
-3.55616	1906.69	2.25084	-3.87187	
0.537585	-0.275691	0.0256986	-0.0110977	
0.201688	-0.425317	0.807368	0.125941	
-52.7489	-0.555008	-0.879932	-0.845077	
0.516281	-20.4416	-9.43878	1.59066	
-0.234182	2.65251	2.09759	-3.27143	
-0.0493796	1.36823	0.082893	1.99121	
1.0725	-2.09349	0.107288	0.455241	
0.713689	20.5991	0.919626	-1.22541	
-6.70135	0.81902	-1.68555	-31.3329	
0.0378152	0.19323	1.24431	-2.06339	
-0.336165	1.23033	0.861681	0.557802	
4.15052	-1.50164	-4.52458	-0.868792	
0.73357	0.957335	6.05391	-0.601873	
1.1285	2.28222	-0.0682397	-0.320238	
0.0488491	-0.907496	0.471069	-12.6346	
-0.948254	0.172326	1.15673	-0.225351	
3.20178	0.218227	-0.695949	27.7705	
0.294691	-1.2815	-0.107135	1.03312	
-330.406	0.249116	5.60491	-0.165706	
1.40791	-0.856078	-3.55588	1.96152	
0.0664692	7.46623	-0.9645	5.37305	
-0.386696	-1.01157	-0.914772	8.50597	
0.403786	0.829542	0.364935	0.683794	
-0.558599	4.10759	0.241077	0.0686331	
-1.89327	-0.0815537	-1.62721	-11.2854	
-23.6423	-0.841209	-6.85385	-0.734295	
-13.3544	1.05712	0.240882	-10.403	
-0.40667	0.700026	0.622762	-0.00442743	
-8.44191	0.437773	-1.81872	-1.06593	
-0.197644	0.655949	-2.02199	6.37165	
1.30925	0.317775	-17.7012	-3.62821	
-7.63644	0.642331	-0.485751	-0.164559	
-0.898932	0.170948	0.379775	0.741062	
-1.26878	-0.44288	3.77803	-12.6331	
-5.45072	-0.54993	-2.4311	-17.7462	
-0.168831	-0.38895	-0.0127021	2.09207	
1.40941	1.81469	-0.420165	-7.4402	
1.82247	0.203186	1.46149	0.769424	
0.230109	-0.273897	0.713587	-0.473929	
3.78847	0.722888	1.41093	-0.300394	
-0.156843	0.607434	-0.669134	-1.22082	
-2.04437	0.625913	-0.824875	-0.0645933	
0.128277	1.17429	2.34275	-0.57688	
0.561339	-0.791956	-0.779945	-1.79063	
0.569573	1.21297	5.37951	-0.0966083	
0.286509	2.17016	16.5899	0.361829	
0.256071	2.78733	7.0878	-0.60365	
0.433221	0.411587	0.414491	-0.585116	
-0.68299	-0.987866	1.5115	4.82247	
-4.44491	14.2024	-1.99732	0.591149	
-1.10038	0.146482	-3.69205	1.0406	
6.24851	-1.18852	-0.330429	-0.443784	
0.283667	35.0212	-0.092561	0.0357775	
-0.572983	5.4504	0.15363	-3.8158	
-0.00663113	1.26117	-0.429713	-0.878676	
1.49986	-0.966831	-1.2691	-3.59606	
0.956828	-0.461792	0.0940654	-5.8738	
2.91758	-6.87989	-0.22263	-1.14303	
10.1323	0.241471	0.781398	1.53741	
3.63917	-0.378518	-3.78174	-0.281222	
-0.162184	-15.5912	0.585734	-0.592315	
-6.73285	-0.938781	3.28441	-25.0452	
0.977967	-0.378532	0.974243	0.062074	
-23.1678	-0.057072	0.315581	-98.3438	
-2.94744	3.72864	-4.73016	-0.199361	
133.175	0.930952	-0.366704	-4.03221	
-1.88509	-3.73925	-0.953765	1.72181	
-17.8289	-4.05534	-7.38867	-1.29336	
1.20388	-1.515	-0.559484	-1.20641	
1.74084	1.25876	-0.0842252	-0.113436	
-3.78368	1.64038	-0.266688	13.2217	
1.28931	-0.109832	-3.87802	-2.367	
2.37768	-0.929162	-0.122945	-1.65341	
0.000539446	-0.758599	1.53956	0.800344	
-0.184765	-4.94984	0.271085	-0.156872	
-9.2862	0.138613	-0.314727	-3.28212	
0.0522982	0.887244	-2.28365	-0.309002	
-0.618799	1.16098	1.27195	-0.282974	
-1.13929	-3.74387	0.52239	0.351628	
2.65852	-0.949661	0.298726	-1.52938	
-0.196313	-0.305226	0.6922	0.0291668	
-2.04013	1.0237	-0.27322	-0.910204	
-1.03217	-3.26035	26.9467	0.460466	
1.39648	-3.65414	-0.318719	-0.406532	
3.00048	-2.36818	-1.07347	0.747375	
0.276081	1.19285	-0.493035	0.392937	
-3.79745	12.8878	-0.877952	-2.46625	
8.12377	0.404229	-1.02211	-1.5168	
6.00687	2.92886	-9.2285	1.51466	
-0.471081	0.414918	-5.81614	0.984733	
2.69475	-0.820545	0.777476	-1.65446	
-0.383251	-0.0502265	-1.01951	-0.582177	
1.4872	-2.76882	-1.50797	0.578049	
-0.654851	96.0286	1.09884	2.55857	
-22.0768	1.95909	3.8868	-3.9082	
0.264729	0.550187	3.74551	-0.820769	
0.527428	1.00949	-1.49273	-0.343906	
0.606173	0.482334	-1.56702	0.185944	
0.245049	0.820733	-3.35872	0.478559	
0.278902	0.988246	-2.6195	0.705482	
-1.96841	2.53081	-1.66581	0.559869	
4.80771	0.577236	1.4293	-1.51346	
-0.368285	-2.77918	-0.301149	-7.32863	
-3.45868	0.353082	-0.751722	2.81674	
0.64371	-2.47472	-1.60173	-6.05427	
-0.222087	22.7293	0.342557	2.44063	
0.204584	-4.03928	-0.858964	0.563439	
-0.623599	1.57199	-1.63087	0.793945	
17.3389	-0.853524	-16.2923	-1.90683	
-0.34422	-1.43534	0.252921	-0.0250156	
-0.113324	0.210729	0.883099	-4.73876	
0.255224	-2.22699	-1.53679	1.54525	
0.747715	-5.15508	-3.5153	-0.387374	
0.807607	-3.08084	0.212179	16.9942	
-0.15187	-3.98574	0.713635	2.81776	
-0.12482	-0.470903	-0.709302	-1.64798	
0.971215	0.564423	-7.83461	-1.24946	
1.12045	0.894763	2.95744	0.576348	
0.398689	-15.0983	-6.65502	-0.473403	
0.0893624	-0.319055	0.970615	0.411608	
0.644383	0.424512	-1.58042	1.16104	
0.191961	-0.0602903	1.0585	-0.303638	
1.98212	11.0317	-0.0171406	0.461152	
0.937486	-1.30533	3.08775	-0.0124018	
-6.73224	-5.05311	-0.264766	1.60992	
-1.16465	1.23279	-0.571949	1.11663	
171.631	-7.85101	-0.268449	-3.9436	
0.199123	-0.380118	0.14136	3.92375	
-0.0548619	0.286068	-0.759578	0.689969	
1.64621	0.407352	0.956904	-0.451935	
-0.478467	-0.414032	-0.154154	0.326345	
2.33786	-1.24784	-2.37306	-0.478779	
-1.92138	0.514479	-0.543712	0.392201	
0.573909	5.07597	-0.617954	-0.370392	
0.0812035	-1.34666	1.79059	0.311514	
0.183382	0.991861	-0.544882	-0.923374	
12.2344	-0.983439	1.05918	-0.904918	
0.860604	0.00562057	-3.17039	0.170647	
-1.94137	-0.308379	0.812406	-14.1476	
-1.16304	0.858968	0.936675	7.36787	
1.29779	0.0643647	-0.55766	0.135924	
-1.98088	0.371164	0.403724	3.43257	
0.459611	-0.320716	5.52781	0.384495	
0.329387	2.17002	-0.967283	0.0489688	
-26.8872	2.49434	-2.98271	-1.92412	
0.382748	0.122014	-0.552194	3.5133	
-0.243414	6.1244	-0.680276	0.445388	
-0.137976	-0.177995	-1.65578	-1.86166	
-0.0400939	1.22759	4.2015	-1.08526	
-0.525228	2.3989	1.08709	0.181915	
3.72104	-0.475093	-1.81895	-1.21966	
-0.323728	0.621566	-3.9546	-1.43616	
0.361466	5.61521	0.420686	0.861966	
0.435415	-0.492976	0.203821	1.07467	
-0.672751	0.202163	-0.489592	1.0212	
-8.08822	61.2702	6.65026	-0.266097	
-0.624702	-0.656545	-0.960496	-4.38969	
-0.135545	-0.68238	8.93365	5.62269	
-0.272766	-3.15063	-0.522304	-0.00783136	
-0.163332	0.4168	-0.267588	-6.54749	
0.15781	0.869734	-0.485246	-36.052	
1.4279	-8.66278	0.339622	3.54257	
-16.1307	-2.55254	7.49392	-2.63371	
-6.09989	-2.83631	2.52161	7.67682	
0.886533	-1.02719	0.575106	3.74179	
-0.033683	-4.00748	0.994698	-1.95884	
-0.21558	-1.39312	0.266459	0.215577	
0.656048	-0.0709284	-0.586772	4.30035	
0.59553	1.35356	0.0899641	-0.476174	
0.411709	0.625884	0.572153	-0.88306	
-0.221837	-2.67638	0.383516	0.429526	
0.0230302	-1.77004	0.119349	0.0474683	
0.998128	1.08674	-4.74848	-1.60923	
-0.275431	-2.42069	0.37511	2.26581	
-1.68095	3.35116	0.575558	-0.0203762	
-0.0415866	0.942238	0.547943	0.856636	
-1.49671	-0.371346	-1.29023	0.891243	
-0.393425	-0.977235	-4.26263	-0.475594	
0.399575	3.53927	-3.52436	-2.1294	
-0.837578	-4.32584	0.771105	-3.25143	
13.5137	-6.69925	0.0401563	-1.81421	
0.0915846	20.9274	2.01084	-0.126713	
2.2245	-0.183591	-0.184023	0.265459	
0.439742	0.804683	0.695913	-0.438425	
-0.0731365	0.00699917	-1.11893	1.87106	
-0.289247	0.265238	-4.64293	3.35152	
